NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;IA14;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCRTAR;PCR;TAR;PERC_PCRTAR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;No;245.995;0.952292;258.3187;124.2612;9615;1626.8987;88419;37466;8.4149;1171;207;141;5338;4277;5379;4228;78707;35460;229822;13897
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;--;;;0.0000;0.0000;122;0.0000;360;74;8.1683;63;14;1;49;73;23;10;335;69;538;75
CATALUNYA;GLOBAL;2021-04-01;2021-04-07;Si;;;137.5886;60.9929;43;3856.7375;2186;533;2.1719;38;4;12;33;10;36;10;1698;420;1573;581
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;--;;;0.0000;0.0000;117;0.0000;360;79;6.8293;61;13;1;44;73;18;10;336;74;421;51
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;Si;;;126.2411;51.0638;36;3653.9007;2114;462;1.9076;36;3;12;28;8;29;9;1638;354;1708;815
CATALUNYA;GLOBAL;2021-03-31;2021-04-06;No;232.61;0.915641;254.0409;119.8930;9277;1540.6201;82509;36700;8.4532;1167;207;138;5067;4210;5008;4149;73590;34736;220913;20401
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;No;224.632;0.921894;243.6632;110.0969;8519;1485.0354;81310;33598;8.1467;1136;190;130;4795;3724;4839;3693;72955;31774;236379;24875
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;--;;;0.0000;0.0000;104;0.0000;348;74;6.9652;64;13;0;45;59;21;7;332;70;324;53
CATALUNYA;GLOBAL;2021-03-30;2021-04-05;Si;;;127.6595;46.8085;33;3392.9078;2010;382;1.9303;39;4;11;23;10;26;10;1563;302;2093;1038
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;--;;;0.0000;0.0000;117;0.0000;370;87;6.4665;52;12;0;51;66;21;7;351;82;359;62
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;Si;;;147.5177;62.4113;44;4140.4255;2327;592;2.0935;42;2;11;29;15;32;15;1805;440;2144;1090
CATALUNYA;GLOBAL;2021-03-29;2021-04-04;No;242.446;0.949094;255.4496;125.2305;9690;1739.2185;95652;38924;8.0305;1165;192;136;5518;4172;5701;4149;85803;36855;244091;26326
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;No;246.575;0.979381;251.7664;122.6199;9488;1737.1507;96101;38315;7.8762;1139;190;140;5448;4040;5646;4012;86355;36267;236044;26325
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;--;;;0.0000;0.0000;108;0.0000;337;89;6.4677;56;12;0;45;63;18;8;317;85;349;62
CATALUNYA;GLOBAL;2021-03-28;2021-04-03;Si;;;151.7730;63.8297;45;4133.3333;2310;604;2.1381;44;3;11;29;16;32;16;1795;450;2143;1090
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;Si;;;156.0283;70.9219;50;4226.9503;2372;608;2.2609;42;3;10;33;17;35;17;1848;452;2151;1102
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;No;258.948;1.04712;247.2948;121.2371;9381;1778.6616;99727;37901;7.5884;1114;175;136;5456;3925;5653;3869;89572;35909;235909;26285
CATALUNYA;GLOBAL;2021-03-27;2021-04-02;--;;;0.0000;0.0000;107;0.0000;353;81;6.8796;51;13;0;49;58;22;6;330;77;367;62
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;--;;;0.0000;0.0000;113;0.0000;401;98;6.2232;49;15;1;55;58;24;5;373;93;525;92
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;Si;;;157.4468;73.7588;52;4563.1205;2568;649;2.1053;46;4;6;32;20;32;20;1995;475;2479;1557
CATALUNYA;GLOBAL;2021-03-26;2021-04-01;No;294.717;1.15617;254.9068;133.7472;10349;2092.8365;119013;42925;7.2360;1124;190;126;6172;4177;6542;4155;107182;40649;262608;38675
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;No;302.939;1.20061;252.3221;134.0574;10373;2177.3445;124004;44473;6.8717;1066;194;115;6193;4180;6386;4171;111468;42162;245488;50874
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;--;;;0.0000;0.0000;120;0.0000;389;109;7.4074;50;14;1;56;64;26;8;357;102;679;119
CATALUNYA;GLOBAL;2021-03-25;2021-03-31;Si;;;157.4468;76.5957;54;4665.2482;2618;671;2.1116;43;4;5;35;19;34;19;2024;486;2320;1856
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;--;;;0.0000;0.0000;122;0.0000;380;105;7.6577;48;13;2;53;69;25;9;345;99;942;189
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;Si;;;154.6099;75.1773;53;4618.4397;2578;678;2.0917;52;5;4;37;16;37;15;1994;492;1884;2095
CATALUNYA;GLOBAL;2021-03-24;2021-03-30;No;304.087;1.22869;247.4886;134.1479;10380;2278.9635;130718;45622;6.5233;1029;180;105;6199;4181;6341;4149;117503;43305;197921;63045
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;No;301.82;1.24389;242.6422;133.5663;10335;2383.5937;137297;47139;6.2240;1020;171;110;6146;4189;6329;4142;123434;44801;140965;68384
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;--;;;0.0000;0.0000;121;0.0000;399;108;7.3434;52;12;3;51;70;25;9;362;101;885;212
CATALUNYA;GLOBAL;2021-03-23;2021-03-29;Si;;;150.3546;80.8510;57;4834.0425;2664;744;2.1739;48;4;6;44;13;44;13;2059;563;1283;2099
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;Si;;;148.9361;85.1063;60;4821.2765;2686;713;2.2137;45;4;6;50;10;48;10;2084;536;1342;2180
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;No;295.606;1.24317;237.7829;130.2191;10076;2421.2275;139052;48296;5.9297;1030;168;107;6092;3984;6186;3946;125019;45851;118562;69193
CATALUNYA;GLOBAL;2021-03-22;2021-03-28;--;;;0.0000;0.0000;117;0.0000;417;115;7.2464;55;12;3;48;69;24;11;375;108;842;219
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;--;;;0.0000;0.0000;117;0.0000;414;111;6.7653;49;9;3;47;70;22;10;369;104;842;219
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;Si;;;151.7730;87.9432;62;4782.9787;2672;700;2.3059;42;5;6;51;11;49;11;2078;524;1342;2180
CATALUNYA;GLOBAL;2021-03-21;2021-03-27;No;289.668;1.23308;234.9139;129.1464;9993;2398.3655;137285;48294;5.8996;1008;167;107;6041;3952;6084;3895;123311;45836;113993;69192
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;No;279.915;1.21027;231.2823;126.0576;9754;2343.9955;133474;47898;5.8740;971;178;118;5874;3880;5893;3821;119939;45433;99205;69744
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;--;;;0.0000;0.0000;119;0.0000;399;109;6.3043;47;8;4;44;75;19;10;358;102;817;221
CATALUNYA;GLOBAL;2021-03-20;2021-03-26;Si;;;144.6808;85.1063;60;4740.4255;2644;698;2.2568;43;4;7;50;10;48;10;2050;520;1328;2173
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;--;;;0.0000;0.0000;126;0.0000;383;95;7.0093;41;7;3;44;82;20;10;339;89;665;314
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;Si;;;144.6808;83.6879;59;4757.4468;2669;685;2.3589;39;3;9;50;9;52;9;2074;512;1160;2412
CATALUNYA;GLOBAL;2021-03-19;2021-03-25;No;265.701;1.17636;225.8673;121.1595;9375;2315.1111;131703;47434;5.6971;958;178;110;5559;3816;5591;3723;118462;45024;69439;79805
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;No;254.028;1.1542;220.0904;118.2646;9151;2286.0844;129777;47114;5.6087;940;173;110;5438;3713;5468;3599;116918;44742;38846;88763
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;--;;;0.0000;0.0000;109;0.0000;393;96;5.3118;43;8;3;37;72;14;9;345;88;455;426
CATALUNYA;GLOBAL;2021-03-18;2021-03-24;Si;;;150.3546;80.8510;57;4774.4680;2662;704;2.2657;44;5;8;48;9;50;9;2074;530;908;2700
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;--;;;0.0000;0.0000;98;0.0000;397;98;5.0000;46;9;2;37;61;14;8;350;90;75;467
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;Si;;;147.5177;79.4326;56;4773.0496;2655;710;2.0849;37;4;9;47;9;45;9;2052;538;666;2914
CATALUNYA;GLOBAL;2021-03-17;2021-03-23;No;243.888;1.14075;213.7966;113.3407;8770;2244.9096;126766;46939;5.5085;921;174;114;5241;3529;5291;3460;114313;44551;16265;94389
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;--;;;0.0000;0.0000;92;0.0000;388;99;4.4186;40;11;1;34;58;12;7;338;92;66;508
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;Si;;;140.4255;69.5035;49;4608.5106;2586;663;2.0016;37;4;9;39;10;38;12;2000;498;605;3137
CATALUNYA;GLOBAL;2021-03-16;2021-03-22;No;235.825;1.13699;207.4123;109.0759;8440;2197.1565;123549;46461;5.4205;928;187;113;5061;3379;5108;3325;111495;44081;12338;97064
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;No;230.938;1.13847;202.8502;107.5638;8323;2181.4026;122228;46563;5.4169;863;186;104;4971;3352;5081;3290;110351;44185;16510;98292
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;--;;;0.0000;0.0000;86;0.0000;405;91;3.9080;37;11;2;31;55;12;5;351;84;607;552
CATALUNYA;GLOBAL;2021-03-15;2021-03-21;Si;;;139.0070;63.8297;45;4808.5106;2697;693;1.8519;38;5;13;36;9;36;12;2080;512;617;3293
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;--;;;0.0000;0.0000;85;0.0000;409;96;3.5955;36;11;2;31;54;12;4;358;87;611;552
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;Si;;;150.3546;63.8297;45;4853.9007;2712;710;1.8745;42;4;13;37;8;38;11;2087;527;619;3317
CATALUNYA;GLOBAL;2021-03-14;2021-03-20;No;229.726;1.13997;201.5191;105.7674;8184;2176.4269;121950;46456;5.3589;877;183;101;4890;3294;5020;3246;110158;44091;16662;98323
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;No;228.419;1.13647;200.9892;105.2246;8142;2182.7725;122593;46304;5.3356;894;177;101;4909;3233;5069;3177;110591;43957;18272;98244
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;--;;;0.0000;0.0000;87;0.0000;418;105;3.9648;37;11;2;33;54;13;5;359;95;632;552
CATALUNYA;GLOBAL;2021-03-13;2021-03-19;Si;;;146.0992;59.5744;42;4860.9929;2715;712;1.7973;40;4;12;33;9;35;12;2082;533;656;3414
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;--;;;0.0000;0.0000;79;0.0000;416;119;3.8627;42;11;2;32;47;12;6;358;108;1081;613
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;Si;;;158.8652;60.9929;43;4930.4964;2756;720;1.7817;39;4;15;33;10;34;13;2094;544;643;3160
CATALUNYA;GLOBAL;2021-03-12;2021-03-18;No;222.738;1.11516;199.7356;104.7077;8102;2167.2640;120879;46818;5.3405;904;161;110;4899;3203;5005;3180;108806;44457;26238;88080
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;--;;;0.0000;0.0000;87;0.0000;406;112;3.2967;42;9;2;34;53;11;4;351;104;1545;831
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;Si;;;158.8652;69.5035;49;4920.5673;2708;761;1.9802;40;3;17;35;14;36;16;2053;573;821;2575
CATALUNYA;GLOBAL;2021-03-11;2021-03-17;No;215.562;1.09446;196.9570;101.8257;7879;2138.5734;118392;47085;5.2684;902;161;114;4685;3194;4790;3167;106372;44660;36600;70003
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;No;211.04;1.07376;196.5434;100.4558;7773;2133.2360;118279;46785;5.2261;914;180;126;4551;3222;4692;3181;106251;44396;54140;47174
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;--;;;0.0000;0.0000;97;0.0000;412;114;2.8571;42;8;2;30;67;9;4;352;103;1720;815
CATALUNYA;GLOBAL;2021-03-10;2021-03-16;Si;;;164.5390;68.0851;48;4991.4893;2755;764;2.0240;42;4;18;33;15;36;18;2094;574;1117;2013
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;--;;;0.0000;0.0000;107;0.0000;430;113;3.2468;42;6;2;34;73;10;5;362;100;1825;856
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;Si;;;173.0496;70.9219;50;5242.5531;2943;753;1.7992;47;6;17;35;15;36;14;2221;558;1331;1754
CATALUNYA;GLOBAL;2021-03-09;2021-03-15;No;206.569;1.05232;196.2979;98.3363;7609;2141.1711;118982;46696;5.0681;912;170;128;4412;3197;4511;3140;106630;44335;67801;37630
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;No;203.901;1.03478;197.0475;95.2863;7373;2155.6327;119731;47066;4.8405;941;166;140;4207;3166;4252;3099;107168;44698;71492;38921
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;--;;;0.0000;0.0000;107;0.0000;546;115;3.1142;44;6;1;36;71;13;5;475;103;1307;858
CATALUNYA;GLOBAL;2021-03-08;2021-03-14;Si;;;181.5602;75.1773;53;5426.9503;3083;743;1.9231;49;5;16;35;18;39;16;2292;568;1308;1665
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;--;;;0.0000;0.0000;114;0.0000;667;114;3.5971;50;7;1;42;72;20;5;591;104;1306;859
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;Si;;;181.5602;86.5248;61;5445.3900;3101;738;2.1269;51;4;15;38;23;42;19;2303;565;1307;1641
CATALUNYA;GLOBAL;2021-03-07;2021-03-13;No;201.913;1.02134;197.6936;95.7516;7409;2157.8685;119845;47125;4.8626;924;172;145;4215;3194;4272;3120;107266;44752;72450;39221
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;--;;;0.0000;0.0000;130;0.0000;1439;111;2.5482;50;7;0;56;74;33;4;1351;101;1294;894
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;Si;;;180.1418;86.5248;61;5466.6666;3100;754;2.1100;55;4;17;38;23;42;19;2312;579;1303;1584
CATALUNYA;GLOBAL;2021-03-06;2021-03-12;No;197.832;0.997114;198.4044;95.7645;7410;2158.0882;119557;47430;4.8492;955;176;150;4195;3215;4224;3156;107141;45050;73601;40177
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;No;195.056;0.976001;199.8519;95.0278;7353;2170.5337;120319;47631;4.8167;938;187;154;4157;3196;4218;3154;107842;45210;83510;35167
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;--;;;0.0000;0.0000;154;0.0000;2780;107;1.8779;48;6;0;73;81;50;2;2671;98;897;823
CATALUNYA;GLOBAL;2021-03-05;2021-03-11;Si;;;182.9787;97.8723;69;5607.0921;3194;759;2.3954;57;5;14;44;25;48;23;2385;579;1542;1414
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;--;;;0.0000;0.0000;167;0.0000;4157;101;1.7740;49;6;0;90;77;71;2;4022;93;527;519
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;Si;;;178.7234;89.3617;63;5809.9290;3396;700;2.1214;54;4;16;39;24;43;22;2533;531;1813;1310
CATALUNYA;GLOBAL;2021-03-04;2021-03-10;No;195.173;0.961971;202.8890;95.1312;7361;2213.2594;123051;48205;4.7381;964;190;166;4131;3230;4174;3218;110185;45827;100734;27028
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;No;197.952;0.956474;206.9599;96.0876;7435;2250.7511;124329;49828;4.7117;966;185;165;4143;3292;4175;3294;111163;47357;109661;22625
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;--;;;0.0000;0.0000;174;0.0000;5387;111;1.6501;51;7;0;107;67;85;3;5230;103;431;419
CATALUNYA;GLOBAL;2021-03-03;2021-03-09;Si;;;182.9787;96.4539;68;6297.8723;3683;757;2.0941;52;6;16;44;24;48;21;2715;580;2112;1125
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;--;;;0.0000;0.0000;191;0.0000;6573;117;1.5975;52;7;0;121;70;100;4;6400;110;414;307
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;Si;;;201.4184;102.1276;72;6597.1631;3852;799;2.1222;45;4;16;48;24;52;22;2873;614;2186;1228
CATALUNYA;GLOBAL;2021-03-02;2021-03-08;No;201.709;0.9532;211.6125;97.9615;7580;2295.8031;126452;51191;4.7492;965;179;166;4178;3402;4262;3429;113294;48649;112507;18145
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;--;;;0.0000;0.0000;208;0.0000;7714;128;1.5842;51;7;0;135;73;114;7;7517;121;509;260
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;Si;;;200.0000;106.3829;75;7256.7375;4295;821;1.9357;43;4;15;53;22;54;20;3198;625;2185;1164
CATALUNYA;GLOBAL;2021-03-01;2021-03-07;No;208.139;0.952467;218.5266;101.7611;7874;2334.1993;128273;52341;4.8975;951;180;168;4265;3609;4374;3695;114947;49811;107536;13978
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;No;208.255;0.950188;219.1728;101.9420;7888;2331.3949;128043;52354;4.9069;981;182;168;4242;3646;4355;3721;114744;49841;106973;13664
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;--;;;0.0000;0.0000;207;0.0000;7723;124;1.5570;50;9;1;133;74;112;7;7526;117;507;259
CATALUNYA;GLOBAL;2021-02-28;2021-03-06;Si;;;192.9078;95.0354;67;7229.7872;4271;826;1.7585;38;4;19;50;17;50;17;3180;630;2186;1175
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;--;;;0.0000;0.0000;213;0.0000;8000;123;1.6540;51;10;2;141;72;123;8;7804;116;499;222
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;Si;;;204.2553;93.6170;66;7309.2198;4298;855;1.7439;33;5;19;50;16;51;16;3191;651;2175;1167
CATALUNYA;GLOBAL;2021-02-27;2021-03-05;No;210.776;0.952088;221.3828;102.6399;7942;2354.0889;129692;52461;4.9034;957;181;178;4245;3697;4390;3754;116151;49939;106596;11989
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;No;216.743;0.960319;225.6993;104.8240;8111;2394.6305;131973;53317;4.9031;994;182;186;4225;3886;4341;3950;118320;50776;114793;5664
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;--;;;0.0000;0.0000;230;0.0000;8159;124;1.8943;56;10;2;158;72;141;12;7961;116;581;126
CATALUNYA;GLOBAL;2021-02-26;2021-03-04;Si;;;214.1843;85.1063;60;7550.3546;4461;862;1.4650;32;4;18;48;12;48;10;3300;659;2355;1219
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;--;;;0.0000;0.0000;255;0.0000;8163;136;2.1613;59;14;2;175;80;156;19;7971;126;688;68
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;Si;;;238.2978;89.3617;63;8042.5531;4790;880;1.4873;33;5;18;54;9;55;8;3558;678;2604;1397
CATALUNYA;GLOBAL;2021-02-25;2021-03-03;No;223.519;0.959409;232.9753;107.7577;8338;2386.3206;130906;53741;5.0575;1001;180;186;4283;4055;4430;4106;117623;51157;123200;4399
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;No;228.845;0.958607;238.7264;110.8723;8579;2403.8580;131893;54111;5.1056;1007;166;187;4409;4170;4490;4210;118846;51555;134337;4078
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;--;;;0.0000;0.0000;277;0.0000;8132;128;2.4143;57;13;2;190;87;176;19;7957;120;802;81
CATALUNYA;GLOBAL;2021-02-24;2021-03-02;Si;;;245.3900;86.5248;61;8404.2553;5068;857;1.3615;38;2;19;52;9;51;9;3753;654;2855;1428
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;No;234.802;0.952118;246.6098;113.6509;8794;2409.6995;131935;54521;5.2052;1006;172;183;4514;4280;4569;4332;119099;51904;143653;4479
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;--;;;0.0000;0.0000;298;0.0000;8133;124;2.6016;54;15;2;205;93;192;18;7956;116;754;81
CATALUNYA;GLOBAL;2021-02-23;2021-03-01;Si;;;246.8085;99.2907;70;8853.9007;5380;862;1.5791;43;3;20;60;10;63;10;3961;662;3076;1411
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;--;;;0.0000;0.0000;311;0.0000;7836;133;2.7468;52;16;2;206;105;194;20;7668;123;747;152
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;Si;;;269.5035;93.6170;66;8788.6524;5276;920;1.5598;46;3;21;55;11;59;12;3860;692;3338;1706
CATALUNYA;GLOBAL;2021-02-22;2021-02-28;No;239.109;0.952218;251.1073;116.7655;9035;2422.3389;132057;55377;5.2488;1052;170;179;4600;4435;4604;4432;119438;52716;150653;5156
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;No;239.715;0.952672;251.6242;117.2307;9071;2436.4128;132931;55592;5.2403;1030;173;187;4634;4437;4641;4435;120279;52917;150403;5154
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;--;;;0.0000;0.0000;312;0.0000;7832;134;2.7471;51;13;2;206;106;194;20;7666;124;746;152
CATALUNYA;GLOBAL;2021-02-21;2021-02-27;Si;;;273.7588;97.8723;69;8878.0141;5344;915;1.6118;48;3;25;57;12;61;13;3903;688;3366;1702
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;--;;;0.0000;0.0000;307;0.0000;7653;136;2.7577;54;12;1;203;104;190;20;7488;127;750;157
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;Si;;;286.5248;110.6382;78;9039.7163;5491;882;1.6967;50;2;27;64;14;64;15;3992;664;3492;1894
CATALUNYA;GLOBAL;2021-02-20;2021-02-26;No;246.561;0.972486;253.5369;118.7428;9188;2429.4082;132248;55733;5.3177;1014;167;181;4700;4488;4688;4507;119862;53050;149148;5519
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;No;255.684;0.992534;257.6079;120.8752;9353;2434.8749;131877;56527;5.3942;1001;169;166;4801;4552;4807;4555;119753;53804;137438;6886
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;--;;;0.0000;0.0000;293;0.0000;7604;139;2.6041;53;13;1;191;102;179;18;7436;129;819;186
CATALUNYA;GLOBAL;2021-02-19;2021-02-25;Si;;;302.1276;129.0780;91;9114.8936;5556;870;2.0097;53;2;31;73;18;76;19;4070;657;3466;2007
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;No;266.463;1.01863;261.5884;125.2176;9689;2516.1003;136486;58203;5.4138;1014;178;181;5011;4678;5034;4675;123917;55420;115721;7519
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;--;;;0.0000;0.0000;281;0.0000;7700;143;2.4413;49;10;1;182;99;173;14;7525;135;777;207
CATALUNYA;GLOBAL;2021-02-18;2021-02-24;Si;;;346.0992;148.9361;105;9665.2482;5930;884;2.2266;55;2;29;86;19;93;20;4400;675;2989;2008
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;--;;;0.0000;0.0000;274;0.0000;7569;148;2.4631;52;10;1;184;90;172;13;7371;140;785;202
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;Si;;;394.3262;158.8652;112;9961.7021;6034;989;2.2788;56;2;31;92;20;99;20;4473;749;2262;2170
CATALUNYA;GLOBAL;2021-02-17;2021-02-23;No;273.096;1.03662;263.4494;127.8540;9893;2530.8850;137168;58665;5.4794;1013;198;189;5119;4774;5156;4717;124323;55862;90799;7922
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;No;282.679;1.05098;268.9678;132.9589;10288;2570.3539;138400;60487;5.5461;1040;232;223;5304;4984;5258;4883;125234;57615;72804;8033
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;--;;;0.0000;0.0000;267;0.0000;7551;154;2.4627;56;8;1;189;78;170;15;7366;146;1024;224
CATALUNYA;GLOBAL;2021-02-16;2021-02-22;Si;;;483.6879;147.5177;104;10632.6241;6400;1096;2.0445;58;1;29;88;16;96;18;4767;809;1919;2241
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;--;;;0.0000;0.0000;277;0.0000;7524;149;2.5932;58;8;1;200;77;177;17;7341;140;1073;177
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;Si;;;540.4255;175.8865;124;11053.9007;6803;990;2.1827;59;3;32;106;18;110;19;5155;755;1897;2873
CATALUNYA;GLOBAL;2021-02-15;2021-02-21;No;289.407;1.04922;275.8303;134.3417;10395;2544.2739;135612;61257;5.7005;1036;242;240;5324;5071;5296;5005;122539;58166;68390;9276
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;No;289.58;1.04524;277.0451;134.3934;10399;2535.2532;134801;61370;5.7148;1051;238;236;5340;5059;5298;4987;121721;58250;68462;9811
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;--;;;0.0000;0.0000;276;0.0000;7585;154;2.6124;56;9;0;202;74;179;18;7396;145;1091;181
CATALUNYA;GLOBAL;2021-02-14;2021-02-20;Si;;;541.8439;175.8865;124;11157.4468;6835;1031;2.1576;60;3;27;105;19;109;20;5193;786;1867;2867
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;Si;;;546.0992;175.8865;124;11253.9007;6831;1103;2.1571;64;3;36;104;20;110;21;5222;851;1789;3200
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;No;285.478;1.0268;278.0273;134.7940;10430;2556.5127;134466;63350;5.6775;1090;238;244;5304;5126;5272;5025;121310;60054;69541;11593
CATALUNYA;GLOBAL;2021-02-13;2021-02-19;--;;;0.0000;0.0000;283;0.0000;7582;155;2.7081;53;8;1;207;76;184;20;7387;146;1147;198
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;--;;;0.0000;0.0000;303;0.0000;7534;172;2.9859;53;9;1;225;78;201;23;7339;163;1110;227
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;Si;;;560.2836;173.0496;122;12683.6879;7446;1496;1.8579;67;7;36;106;16;109;17;5662;1120;1411;3617
CATALUNYA;GLOBAL;2021-02-12;2021-02-18;No;282.794;0.989859;285.6910;136.7326;10580;2752.8106;136304;76701;5.3494;1154;242;271;5379;5201;5383;5058;122745;72435;66146;15235
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;No;278.177;0.949264;293.0446;136.3707;10552;2939.8293;136872;90604;4.9895;1182;247;277;5345;5207;5310;5088;123141;85258;62087;19007
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;--;;;0.0000;0.0000;297;0.0000;7195;180;3.0771;57;7;1;223;74;197;24;7015;167;1144;284
CATALUNYA;GLOBAL;2021-02-11;2021-02-17;Si;;;602.8368;197.1631;139;13602.8368;7748;1842;1.9948;70;6;38;119;20;124;21;5893;1376;1191;3971
CATALUNYA;GLOBAL;2021-02-10;2021-02-16;--;;;0.0000;0.0000;295;0.0000;7278;197;2.9258;52;9;1;216;79;188;25;7100;180;986;391
CATALUNYA;GLOBAL;2021-02-10;2021-02-16;Si;;;658.1560;235.4609;166;14946.0992;8298;2239;2.0807;70;7;46;145;21;143;22;6240;1690;1116;4002
